"","car_id","actual","predict","hit"
"2955","2696","D","A",0
"2956","2696","D","A",0
"2957","2696","D","A",0
"2958","2696","D","A",0
"2959","2696","D","A",0
"2960","2696","D","A",0
"2961","2696","D","A",0
"2962","2696","D","A",0
"2963","2696","D","A",0
"2964","2696","D","A",0
"2965","2696","D","A",0
"2966","2696","D","A",0
"2967","2696","D","A",0
"2968","2696","D","A",0
"2969","2696","D","A",0
"2970","2696","D","A",0
"2971","2696","D","A",0
"2972","2696","D","A",0
"2973","2696","D","A",0
"2974","2696","D","A",0
"2975","2696","D","A",0
"2976","2696","D","A",0
"2977","2696","D","A",0
"2978","2696","D","A",0
"2979","2696","D","A",0
"2980","2696","D","A",0
"2981","2696","D","A",0
"2982","2696","D","A",0
"2983","2696","D","A",0
"2984","2696","D","A",0
"2985","2696","D","A",0
"2986","2696","D","A",0
"2987","2696","D","A",0
"2988","2696","D","A",0
"2989","2696","D","A",0
"2990","2696","D","A",0
"2991","2696","D","A",0
"2992","2696","D","A",0
"2993","2696","D","A",0
"2994","2696","D","A",0
"2995","2696","D","A",0
"2996","2696","D","A",0
"2997","2696","D","A",0
"2998","2696","D","A",0
"2999","2696","D","A",0
"3000","2696","D","A",0
"3001","2697","D","A",0
"3002","2697","D","A",0
"3003","2697","D","A",0
"3004","2697","D","A",0
"3005","2697","D","A",0
"3006","2697","D","A",0
"3007","2697","D","A",0
"3008","2697","D","A",0
"3009","2697","D","A",0
"3010","2697","D","A",0
"3011","2697","D","A",0
"3012","2697","D","A",0
"3013","2697","D","A",0
"3014","2697","D","A",0
"3015","2697","D","A",0
"3016","2697","D","A",0
"3017","2697","D","A",0
"3018","2697","D","A",0
"3019","2697","D","A",0
"3020","2697","D","A",0
"3021","2697","D","A",0
"3022","2697","D","A",0
"3023","2697","D","A",0
"3024","2697","D","A",0
"3025","2697","D","A",0
"3026","2697","D","A",0
"3027","2697","D","A",0
"3028","2697","D","A",0
"3029","2697","D","A",0
"3030","2697","D","A",0
"3031","2697","D","A",0
"3032","2697","D","A",0
"3033","2697","D","A",0
"3034","2697","D","A",0
"3035","2697","D","A",0
"3036","2697","D","A",0
"3037","2697","D","A",0
"3038","2697","D","A",0
"3039","2697","D","A",0
"3040","2697","D","A",0
"3041","2697","D","A",0
"3042","2697","D","A",0
"3043","2697","D","A",0
"3044","2697","D","A",0
"3045","2697","D","A",0
"3046","2697","D","A",0
"3047","2697","D","A",0
"3048","2697","D","A",0
"3049","2697","D","A",0
"3050","2697","D","A",0
"3051","2697","D","A",0
"3052","2697","D","A",0
"3053","2697","D","A",0
"3054","2697","D","A",0
"3055","2697","D","A",0
"3056","2697","D","A",0
"3057","2697","D","A",0
"3058","2697","D","A",0
"3059","2697","D","A",0
"3060","2697","D","A",0
"3061","2697","D","A",0
"3062","2697","D","A",0
"3063","2697","D","A",0
"3064","2697","D","A",0
"3065","2697","D","A",0
"3066","2697","D","A",0
"3067","2697","D","A",0
"3068","2697","D","A",0
"3069","2697","D","A",0
"3070","2697","D","A",0
"3071","2697","D","A",0
"3072","2697","D","A",0
"3073","2697","D","A",0
"3074","2697","D","A",0
"3075","2697","D","A",0
"3076","2697","D","A",0
"3077","2697","D","A",0
"3078","2697","D","A",0
"3079","2697","D","A",0
"3080","2697","D","A",0
"3081","2697","D","A",0
"3082","2697","D","A",0
"3083","2697","D","A",0
"3084","2697","D","A",0
"3085","2697","D","A",0
"3086","2697","D","A",0
"3087","2697","D","A",0
"3088","2697","D","A",0
"3089","2697","D","A",0
"3090","2697","D","A",0
"3091","2697","D","A",0
"3092","2697","D","A",0
"3093","2697","D","A",0
"3094","2697","D","A",0
"3095","2697","D","A",0
"3096","2697","D","A",0
"3097","2697","D","A",0
"3098","2697","D","A",0
"3099","2697","D","A",0
"3100","2697","D","A",0
"3101","2697","D","A",0
"3102","2697","D","A",0
"3103","2697","D","A",0
"3104","2697","D","A",0
"3105","2697","D","A",0
"3106","2697","D","A",0
"3107","2697","D","A",0
"3108","2697","D","A",0
"3109","2697","D","A",0
"3110","2697","D","A",0
"3111","2697","D","A",0
"3112","2697","D","A",0
"3113","2697","D","A",0
"3114","2697","D","A",0
"3115","2697","D","A",0
"3116","2697","D","A",0
"3117","2697","D","A",0
"3118","2697","D","A",0
"3119","2697","D","A",0
"3120","2697","D","A",0
"3121","2698","A","A",1
"3122","2698","A","A",1
"3123","2698","A","A",1
"3124","2698","A","A",1
"3125","2698","A","A",1
"3126","2698","A","A",1
"3127","2698","A","A",1
"3128","2698","A","A",1
"3129","2698","A","A",1
"3130","2698","A","A",1
"3131","2698","A","A",1
"3132","2698","A","A",1
"3133","2698","A","A",1
"3134","2698","A","A",1
"3135","2698","A","A",1
"3136","2698","A","A",1
"3137","2698","A","A",1
"3138","2698","A","A",1
"3139","2698","A","A",1
"3140","2698","A","A",1
"3141","2698","A","A",1
"3142","2698","A","A",1
"3143","2698","A","A",1
"3144","2698","A","A",1
"3145","2698","A","A",1
"3146","2698","A","A",1
"3147","2698","A","A",1
"3148","2698","A","A",1
"3149","2698","A","A",1
"3150","2698","A","A",1
"3151","2698","A","A",1
"3152","2698","A","A",1
"3153","2698","A","A",1
"3154","2698","A","A",1
"3155","2698","A","A",1
"3156","2698","A","A",1
"3157","2698","A","A",1
"3158","2698","A","A",1
"3159","2698","A","A",1
"3160","2698","A","A",1
"3161","2698","A","A",1
"3162","2698","A","A",1
"3163","2698","A","A",1
"3164","2698","A","A",1
"3165","2698","A","A",1
"3166","2698","A","A",1
"3167","2698","A","A",1
"3168","2698","A","A",1
"3169","2698","A","A",1
"3170","2698","A","A",1
"3171","2698","A","A",1
"3172","2698","A","A",1
"3173","2698","A","A",1
"3174","2698","A","A",1
"3175","2698","A","A",1
"3176","2698","A","A",1
"3177","2698","A","A",1
"3178","2698","A","A",1
"3179","2698","A","A",1
"3180","2698","A","A",1
"3181","2698","A","A",1
"3182","2698","A","A",1
"3183","2698","A","A",1
"3184","2698","A","A",1
"3185","2698","A","A",1
"3186","2698","A","A",1
"3187","2698","A","A",1
"3188","2698","A","A",1
"3189","2698","A","A",1
"3190","2698","A","A",1
"3191","2698","A","A",1
"3192","2698","A","A",1
"3193","2698","A","A",1
"3194","2698","A","A",1
"3195","2698","A","A",1
"3196","2698","A","A",1
"3197","2698","A","A",1
"3198","2698","A","A",1
"3199","2698","A","A",1
"3200","2698","A","A",1
"3201","2698","A","A",1
"3202","2698","A","A",1
"3203","2698","A","A",1
"3204","2698","A","A",1
"3205","2698","A","A",1
"3206","2698","A","A",1
"3207","2698","A","A",1
"3208","2698","A","A",1
"3209","2698","A","A",1
"3210","2698","A","A",1
"3211","2698","A","A",1
"3212","2698","A","A",1
"3213","2698","A","A",1
"3214","2698","A","A",1
"3215","2698","A","A",1
"3216","2698","A","A",1
"3217","2698","A","A",1
"3218","2698","A","A",1
"3219","2698","A","A",1
"3220","2698","A","A",1
"3221","2698","A","A",1
"3222","2698","A","A",1
"3223","2698","A","A",1
"3224","2698","A","A",1
"3225","2698","A","A",1
"3226","2698","A","A",1
"3227","2698","A","A",1
"3228","2698","A","A",1
"3229","2698","A","A",1
"3230","2698","A","A",1
"3231","2698","A","A",1
"3232","2698","A","A",1
"3233","2698","A","A",1
"3234","2698","A","A",1
"3235","2698","A","A",1
"3236","2698","A","A",1
"3237","2698","A","A",1
"3238","2698","A","A",1
"3239","2698","A","A",1
"3240","2698","A","A",1
"3241","2699","A","A",1
"3242","2699","A","A",1
"3243","2699","A","A",1
"3244","2699","A","A",1
"3245","2699","A","A",1
"3246","2699","A","A",1
"3247","2699","A","A",1
"3248","2699","A","A",1
"3249","2699","A","A",1
"3250","2699","A","A",1
"3251","2699","A","A",1
"3252","2699","A","A",1
"3253","2699","A","A",1
"3254","2699","A","A",1
"3255","2699","A","A",1
"3256","2699","A","A",1
"3257","2699","A","A",1
"3258","2699","A","A",1
"3259","2699","A","A",1
"3260","2699","A","A",1
"3261","2699","A","A",1
"3262","2699","A","A",1
"3263","2699","A","A",1
"3264","2699","A","A",1
"3265","2699","A","A",1
"3266","2699","A","A",1
"3267","2699","A","A",1
"3268","2699","A","A",1
"3269","2699","A","A",1
"3270","2699","A","A",1
"3271","2699","A","A",1
"3272","2699","A","A",1
"3273","2699","A","A",1
"3274","2699","A","A",1
"3275","2699","A","A",1
"3276","2699","A","A",1
"3277","2699","A","A",1
"3278","2699","A","A",1
"3279","2699","A","A",1
"3280","2699","A","A",1
"3281","2699","A","A",1
"3282","2699","A","A",1
"3283","2699","A","A",1
"3284","2699","A","A",1
"3285","2699","A","A",1
"3286","2699","A","A",1
"3287","2699","A","A",1
"3288","2699","A","A",1
"3289","2699","A","A",1
"3290","2699","A","A",1
"3291","2699","A","A",1
"3292","2699","A","A",1
"3293","2699","A","A",1
"3294","2699","A","A",1
"3295","2699","A","A",1
"3296","2699","A","A",1
"3297","2699","A","A",1
"3298","2699","A","A",1
"3299","2699","A","A",1
"3300","2699","A","A",1
"3301","2699","A","A",1
"3302","2699","A","A",1
"3303","2699","A","A",1
"3304","2699","A","A",1
"3305","2699","A","A",1
"3306","2699","A","A",1
"3307","2699","A","A",1
"3308","2699","A","A",1
"3309","2699","A","A",1
"3310","2699","A","A",1
"3311","2699","A","A",1
"3312","2699","A","A",1
"3313","2699","A","A",1
"3314","2699","A","A",1
"3315","2699","A","A",1
"3316","2699","A","A",1
"3317","2699","A","A",1
"3318","2699","A","A",1
"3319","2699","A","A",1
"3320","2699","A","A",1
"3321","2699","A","A",1
"3322","2699","A","A",1
"3323","2699","A","A",1
"3324","2699","A","A",1
"3325","2699","A","A",1
"3326","2699","A","A",1
"3327","2699","A","A",1
"3328","2699","A","A",1
"3329","2699","A","A",1
"3330","2699","A","A",1
"3331","2699","A","A",1
"3332","2699","A","A",1
"3333","2699","A","A",1
"3334","2699","A","A",1
"3335","2699","A","A",1
"3336","2699","A","A",1
"3337","2699","A","A",1
"3338","2699","A","A",1
"3339","2699","A","A",1
"3340","2699","A","A",1
"3341","2699","A","A",1
"3342","2699","A","A",1
"3343","2699","A","A",1
"3344","2699","A","A",1
"3345","2699","A","A",1
"3346","2699","A","A",1
"3347","2699","A","A",1
"3348","2699","A","A",1
"3349","2699","A","A",1
"3350","2699","A","A",1
"3351","2699","A","A",1
"3352","2699","A","A",1
"3353","2699","A","A",1
"3354","2699","A","A",1
"3355","2699","A","A",1
"3356","2699","A","A",1
"3357","2699","A","A",1
"3358","2699","A","A",1
"3359","2699","A","A",1
"3360","2699","A","A",1
"3361","2700","A","A",1
"3362","2700","A","A",1
"3363","2700","A","A",1
"3364","2700","A","A",1
"3365","2700","A","A",1
"3366","2700","A","A",1
"3367","2700","A","A",1
"3368","2700","A","A",1
"3369","2700","A","A",1
"3370","2700","A","A",1
"3371","2700","A","A",1
"3372","2700","A","A",1
"3373","2700","A","A",1
"3374","2700","A","A",1
"3375","2700","A","A",1
"3376","2700","A","A",1
"3377","2700","A","A",1
"3378","2700","A","A",1
"3379","2700","A","A",1
"3380","2700","A","A",1
"3381","2700","A","A",1
"3382","2700","A","A",1
"3383","2700","A","A",1
"3384","2700","A","A",1
"3385","2700","A","A",1
"3386","2700","A","A",1
"3387","2700","A","A",1
"3388","2700","A","A",1
"3389","2700","A","A",1
"3390","2700","A","A",1
"3391","2700","A","A",1
"3392","2700","A","A",1
"3393","2700","A","A",1
"3394","2700","A","A",1
"3395","2700","A","A",1
"3396","2700","A","A",1
"3397","2700","A","A",1
"3398","2700","A","A",1
"3399","2700","A","A",1
"3400","2700","A","A",1
"3401","2700","A","A",1
"3402","2700","A","A",1
"3403","2700","A","A",1
"3404","2700","A","A",1
"3405","2700","A","A",1
"3406","2700","A","A",1
"3407","2700","A","A",1
"3408","2700","A","A",1
"3409","2700","A","A",1
"3410","2700","A","A",1
"3411","2700","A","A",1
"3412","2700","A","A",1
"3413","2700","A","A",1
"3414","2700","A","A",1
"3415","2700","A","A",1
"3416","2700","A","A",1
"3417","2700","A","A",1
"3418","2700","A","A",1
"3419","2700","A","A",1
"3420","2700","A","A",1
"3421","2700","A","A",1
"3422","2700","A","A",1
"3423","2700","A","A",1
"3424","2700","A","A",1
"3425","2700","A","A",1
"3426","2700","A","A",1
"3427","2700","A","A",1
"3428","2700","A","A",1
"3429","2700","A","A",1
"3430","2700","A","A",1
"3431","2700","A","A",1
"3432","2700","A","A",1
"3433","2700","A","A",1
"3434","2700","A","A",1
"3435","2700","A","A",1
"3436","2700","A","A",1
"3437","2700","A","A",1
"3438","2700","A","A",1
"3439","2700","A","A",1
"3440","2700","A","A",1
"3441","2700","A","A",1
"3442","2700","A","A",1
"3443","2700","A","A",1
"3444","2700","A","A",1
"3445","2700","A","A",1
"3446","2700","A","A",1
"3447","2700","A","A",1
"3448","2700","A","A",1
"3449","2700","A","A",1
"3450","2700","A","A",1
"3451","2700","A","A",1
"3452","2700","A","A",1
"3453","2700","A","A",1
"3454","2700","A","A",1
"3455","2700","A","A",1
"3456","2700","A","A",1
"3457","2700","A","A",1
"3458","2700","A","A",1
"3459","2700","A","A",1
"3460","2700","A","A",1
"3461","2700","A","A",1
"3462","2700","A","A",1
"3463","2700","A","A",1
"3464","2700","A","A",1
"3465","2700","A","A",1
"3466","2700","A","A",1
"3467","2700","A","A",1
"3468","2700","A","A",1
"3469","2700","A","A",1
"3470","2700","A","A",1
"3471","2700","A","A",1
"3472","2700","A","A",1
"3473","2700","A","A",1
"3474","2700","A","A",1
"3475","2700","A","A",1
"3476","2700","A","A",1
"3477","2700","A","A",1
"3478","2700","A","A",1
"3479","2700","A","A",1
"3480","2700","A","A",1
"3481","2701","A","A",1
"3482","2701","A","A",1
"3483","2701","A","A",1
"3484","2701","A","A",1
"3485","2701","A","A",1
"3486","2701","A","A",1
"3487","2701","A","A",1
"3488","2701","A","A",1
"3489","2701","A","A",1
"3490","2701","A","A",1
"3491","2701","A","A",1
"3492","2701","A","A",1
"3493","2701","A","A",1
"3494","2701","A","A",1
"3495","2701","A","A",1
"3496","2701","A","A",1
"3497","2701","A","A",1
"3498","2701","A","A",1
"3499","2701","A","A",1
"3500","2701","A","A",1
"3501","2701","A","A",1
"3502","2701","A","A",1
"3503","2701","A","A",1
"3504","2701","A","A",1
"3505","2701","A","A",1
"3506","2701","A","A",1
"3507","2701","A","A",1
"3508","2701","A","A",1
"3509","2701","A","A",1
"3510","2701","A","A",1
"3511","2701","A","A",1
"3512","2701","A","A",1
"3513","2701","A","A",1
"3514","2701","A","A",1
"3515","2701","A","A",1
"3516","2701","A","A",1
"3517","2701","A","A",1
"3518","2701","A","A",1
"3519","2701","A","A",1
"3520","2701","A","A",1
"3521","2701","A","A",1
"3522","2701","A","A",1
"3523","2701","A","A",1
"3524","2701","A","A",1
"3525","2701","A","A",1
"3526","2701","A","A",1
"3527","2701","A","A",1
"3528","2701","A","A",1
"3529","2701","A","A",1
"3530","2701","A","A",1
"3531","2701","A","A",1
"3532","2701","A","A",1
"3533","2701","A","A",1
"3534","2701","A","A",1
"3535","2701","A","A",1
"3536","2701","A","A",1
"3537","2701","A","A",1
"3538","2701","A","A",1
"3539","2701","A","A",1
"3540","2701","A","A",1
"3541","2701","A","A",1
"3542","2701","A","A",1
"3543","2701","A","A",1
"3544","2701","A","A",1
"3545","2701","A","A",1
"3546","2701","A","A",1
"3547","2701","A","A",1
"3548","2701","A","A",1
"3549","2701","A","A",1
"3550","2701","A","A",1
"3551","2701","A","A",1
"3552","2701","A","A",1
"3553","2701","A","A",1
"3554","2701","A","A",1
"3555","2701","A","A",1
"3556","2701","A","A",1
"3557","2701","A","A",1
"3558","2701","A","A",1
"3559","2701","A","A",1
"3560","2701","A","A",1
"3561","2701","A","A",1
"3562","2701","A","A",1
"3563","2701","A","A",1
"3564","2701","A","A",1
"3565","2701","A","A",1
"3566","2701","A","A",1
"3567","2701","A","A",1
"3568","2701","A","A",1
"3569","2701","A","A",1
"3570","2701","A","A",1
"3571","2701","A","A",1
"3572","2701","A","A",1
"3573","2701","A","A",1
"3574","2701","A","A",1
"3575","2701","A","A",1
"3576","2701","A","A",1
"3577","2701","A","A",1
"3578","2701","A","A",1
"3579","2701","A","A",1
"3580","2701","A","A",1
"3581","2701","A","A",1
"3582","2701","A","A",1
"3583","2701","A","A",1
"3584","2701","A","A",1
"3585","2701","A","A",1
"3586","2701","A","A",1
"3587","2701","A","A",1
"3588","2701","A","A",1
"3589","2701","A","A",1
"3590","2701","A","A",1
"3591","2701","A","A",1
"3592","2701","A","A",1
"3593","2701","A","A",1
"3594","2701","A","A",1
"3595","2701","A","A",1
"3596","2701","A","A",1
"3597","2701","A","A",1
"3598","2701","A","A",1
"3599","2701","A","A",1
"3600","2701","A","A",1
"3601","2702","D","A",0
"3602","2702","D","A",0
"3603","2702","D","A",0
"3604","2702","D","A",0
"3605","2702","D","A",0
"3606","2702","D","A",0
"3607","2702","D","A",0
"3608","2702","D","A",0
"3609","2702","D","A",0
"3610","2702","D","A",0
"3611","2702","D","A",0
"3612","2702","D","A",0
"3613","2702","D","A",0
"3614","2702","D","A",0
"3615","2702","D","A",0
"3616","2702","D","A",0
"3617","2702","D","A",0
"3618","2702","D","A",0
"3619","2702","D","A",0
"3620","2702","D","A",0
"3621","2702","D","A",0
"3622","2702","D","A",0
"3623","2702","D","A",0
"3624","2702","D","A",0
"3625","2702","D","A",0
"3626","2702","D","A",0
"3627","2702","D","A",0
"3628","2702","D","A",0
"3629","2702","D","A",0
"3630","2702","D","A",0
"3631","2702","D","A",0
"3632","2702","D","A",0
"3633","2702","D","A",0
"3634","2702","D","A",0
"3635","2702","D","A",0
"3636","2702","D","A",0
"3637","2702","D","A",0
"3638","2702","D","A",0
"3639","2702","D","A",0
"3640","2702","D","A",0
"3641","2702","D","A",0
"3642","2702","D","A",0
"3643","2702","D","A",0
"3644","2702","D","A",0
"3645","2702","D","A",0
"3646","2702","D","A",0
"3647","2702","D","A",0
"3648","2702","D","A",0
"3649","2702","D","A",0
"3650","2702","D","A",0
"3651","2702","D","A",0
"3652","2702","D","A",0
"3653","2702","D","A",0
"3654","2702","D","A",0
"3655","2702","D","A",0
"3656","2702","D","A",0
"3657","2702","D","A",0
"3658","2702","D","A",0
"3659","2702","D","A",0
"3660","2702","D","A",0
"3661","2702","D","A",0
"3662","2702","D","A",0
"3663","2702","D","A",0
"3664","2702","D","A",0
"3665","2702","D","A",0
"3666","2702","D","A",0
"3667","2702","D","A",0
"3668","2702","D","A",0
"3669","2702","D","A",0
"3670","2702","D","A",0
"3671","2702","D","A",0
"3672","2702","D","A",0
"3673","2702","D","A",0
"3674","2702","D","A",0
"3675","2702","D","A",0
"3676","2702","D","A",0
"3677","2702","D","A",0
"3678","2702","D","A",0
"3679","2702","D","A",0
"3680","2702","D","A",0
"3681","2702","D","A",0
"3682","2702","D","A",0
"3683","2702","D","A",0
"3684","2702","D","A",0
"3685","2702","D","A",0
"3686","2702","D","A",0
"3687","2702","D","A",0
"3688","2702","D","A",0
"3689","2702","D","A",0
"3690","2702","D","A",0
"3691","2702","D","A",0
"3692","2702","D","A",0
"3693","2702","D","A",0
"3694","2702","D","A",0
"3695","2702","D","A",0
"3696","2702","D","A",0
"3697","2702","D","A",0
"3698","2702","D","A",0
"3699","2702","D","A",0
"3700","2702","D","A",0
"3701","2702","D","A",0
"3702","2702","D","A",0
"3703","2702","D","A",0
"3704","2702","D","A",0
"3705","2702","D","A",0
"3706","2702","D","A",0
"3707","2702","D","A",0
"3708","2702","D","A",0
"3709","2702","D","A",0
"3710","2702","D","A",0
"3711","2702","D","A",0
"3712","2702","D","A",0
"3713","2702","D","A",0
"3714","2702","D","A",0
"3715","2702","D","A",0
"3716","2702","D","A",0
"3717","2702","D","A",0
"3718","2702","D","A",0
"3719","2702","D","A",0
"3720","2702","D","A",0
"3721","2704","D","D",1
"3722","2704","D","D",1
"3723","2704","D","D",1
"3724","2704","D","D",1
"3725","2704","D","D",1
"3726","2704","D","D",1
"3727","2704","D","D",1
"3728","2704","D","D",1
"3729","2704","D","D",1
"3730","2704","D","D",1
"3731","2704","D","D",1
"3732","2704","D","D",1
"3733","2704","D","D",1
"3734","2704","D","D",1
"3735","2704","D","D",1
"3736","2704","D","D",1
"3737","2704","D","D",1
"3738","2704","D","D",1
"3739","2704","D","D",1
"3740","2704","D","D",1
"3741","2704","D","D",1
"3742","2704","D","D",1
"3743","2704","D","D",1
"3744","2704","D","D",1
"3745","2704","D","D",1
"3746","2704","D","D",1
"3747","2704","D","D",1
"3748","2704","D","D",1
"3749","2704","D","D",1
"3750","2704","D","D",1
"3751","2704","D","D",1
"3752","2704","D","D",1
"3753","2704","D","D",1
"3754","2704","D","D",1
"3755","2704","D","D",1
"3756","2704","D","D",1
"3757","2704","D","D",1
"3758","2704","D","D",1
"3759","2704","D","D",1
"3760","2704","D","D",1
"3761","2704","D","D",1
"3762","2704","D","D",1
"3763","2704","D","D",1
"3764","2704","D","D",1
"3765","2704","D","D",1
"3766","2704","D","D",1
"3767","2704","D","D",1
"3768","2704","D","D",1
"3769","2704","D","D",1
"3770","2704","D","D",1
"3771","2704","D","D",1
"3772","2704","D","D",1
"3773","2704","D","D",1
"3774","2704","D","D",1
"3775","2704","D","D",1
"3776","2704","D","A",0
"3777","2704","D","A",0
"3778","2704","D","A",0
"3779","2704","D","A",0
"3780","2704","D","A",0
"3781","2704","D","A",0
"3782","2704","D","A",0
"3783","2704","D","A",0
"3784","2704","D","A",0
"3785","2704","D","A",0
"3786","2704","D","D",1
"3787","2704","D","D",1
"3788","2704","D","D",1
"3789","2704","D","D",1
"3790","2704","D","D",1
"3791","2704","D","D",1
"3792","2704","D","D",1
"3793","2704","D","D",1
"3794","2704","D","D",1
"3795","2704","D","D",1
"3796","2704","D","D",1
"3797","2704","D","D",1
"3798","2704","D","D",1
"3799","2704","D","D",1
"3800","2704","D","D",1
"3801","2704","D","D",1
"3802","2704","D","D",1
"3803","2704","D","D",1
"3804","2704","D","D",1
"3805","2704","D","D",1
"3806","2704","D","D",1
"3807","2704","D","D",1
"3808","2704","D","D",1
"3809","2704","D","D",1
"3810","2704","D","D",1
"3811","2704","D","D",1
"3812","2704","D","A",0
"3813","2704","D","D",1
"3814","2704","D","D",1
"3815","2704","D","A",0
"3816","2704","D","A",0
"3817","2704","D","A",0
"3818","2704","D","A",0
"3819","2704","D","A",0
"3820","2704","D","A",0
"3821","2704","D","A",0
"3822","2704","D","A",0
"3823","2704","D","A",0
"3824","2704","D","A",0
"3825","2704","D","A",0
"3826","2704","D","A",0
"3827","2704","D","A",0
"3828","2704","D","A",0
"3829","2704","D","A",0
"3830","2704","D","A",0
"3831","2704","D","A",0
"3832","2704","D","A",0
"3833","2704","D","A",0
"3834","2704","D","A",0
"3835","2704","D","A",0
"3836","2704","D","A",0
"3837","2704","D","A",0
"3838","2704","D","A",0
"3839","2704","D","A",0
"3840","2704","D","A",0
"3841","2705","A","A",1
"3842","2705","A","A",1
"3843","2705","A","A",1
"3844","2705","A","A",1
"3845","2705","A","A",1
"3846","2705","A","A",1
"3847","2705","A","A",1
"3848","2705","A","A",1
"3849","2705","A","A",1
"3850","2705","A","A",1
"3851","2705","A","A",1
"3852","2705","A","A",1
"3853","2705","A","A",1
"3854","2705","A","A",1
"3855","2705","A","A",1
"3856","2705","A","A",1
"3857","2705","A","A",1
"3858","2705","A","A",1
"3859","2705","A","A",1
"3860","2705","A","A",1
"3861","2705","A","A",1
"3862","2705","A","A",1
"3863","2705","A","A",1
"3864","2705","A","A",1
"3865","2705","A","A",1
"3866","2705","A","A",1
"3867","2705","A","A",1
"3868","2705","A","A",1
"3869","2705","A","A",1
"3870","2705","A","A",1
"3871","2705","A","A",1
"3872","2705","A","A",1
"3873","2705","A","A",1
"3874","2705","A","A",1
"3875","2705","A","A",1
"3876","2705","A","A",1
"3877","2705","A","A",1
"3878","2705","A","A",1
"3879","2705","A","A",1
"3880","2705","A","A",1
"3881","2705","A","A",1
"3882","2705","A","A",1
"3883","2705","A","A",1
"3884","2705","A","A",1
"3885","2705","A","A",1
"3886","2705","A","A",1
"3887","2705","A","A",1
"3888","2705","A","A",1
"3889","2705","A","A",1
"3890","2705","A","A",1
"3891","2705","A","A",1
"3892","2705","A","A",1
"3893","2705","A","A",1
"3894","2705","A","A",1
"3895","2705","A","A",1
"3896","2705","A","A",1
"3897","2705","A","A",1
"3898","2705","A","A",1
"3899","2705","A","A",1
"3900","2705","A","A",1
"3901","2705","A","A",1
"3902","2705","A","A",1
"3903","2705","A","A",1
"3904","2705","A","A",1
"3905","2705","A","A",1
"3906","2705","A","A",1
"3907","2705","A","A",1
"3908","2705","A","A",1
"3909","2705","A","A",1
"3910","2705","A","A",1
"3911","2705","A","A",1
"3912","2705","A","A",1
"3913","2705","A","A",1
"3914","2705","A","A",1
"3915","2705","A","A",1
"3916","2705","A","A",1
"3917","2705","A","A",1
"3918","2705","A","A",1
"3919","2705","A","A",1
"3920","2705","A","A",1
"3921","2705","A","A",1
"3922","2705","A","A",1
"3923","2705","A","A",1
"3924","2705","A","A",1
"3925","2705","A","A",1
"3926","2705","A","A",1
"3927","2705","A","A",1
"3928","2705","A","A",1
"3929","2705","A","A",1
"3930","2705","A","A",1
"3931","2705","A","A",1
"3932","2705","A","A",1
"3933","2705","A","A",1
"3934","2705","A","A",1
"3935","2705","A","A",1
"3936","2705","A","A",1
"3937","2705","A","A",1
"3938","2705","A","A",1
"3939","2705","A","A",1
"3940","2705","A","A",1
"3941","2705","A","A",1
"3942","2705","A","A",1
"3943","2705","A","A",1
"3944","2705","A","A",1
"3945","2705","A","A",1
"3946","2705","A","A",1
"3947","2705","A","A",1
"3948","2705","A","A",1
"3949","2705","A","A",1
"3950","2705","A","A",1
"3951","2705","A","A",1
"3952","2705","A","A",1
"3953","2705","A","A",1
"3954","2705","A","A",1
"3955","2705","A","A",1
"3956","2705","A","A",1
"3957","2705","A","A",1
"3958","2705","A","A",1
"3959","2705","A","A",1
"3960","2705","A","A",1
"3961","2706","A","A",1
"3962","2706","A","A",1
"3963","2706","A","A",1
"3964","2706","A","A",1
"3965","2706","A","A",1
"3966","2706","A","A",1
"3967","2706","A","A",1
"3968","2706","A","A",1
"3969","2706","A","A",1
"3970","2706","A","A",1
"3971","2706","A","A",1
"3972","2706","A","A",1
"3973","2706","A","A",1
"3974","2706","A","A",1
"3975","2706","A","A",1
"3976","2706","A","A",1
"3977","2706","A","A",1
"3978","2706","A","A",1
"3979","2706","A","A",1
"3980","2706","A","A",1
"3981","2706","A","A",1
"3982","2706","A","A",1
"3983","2706","A","A",1
"3984","2706","A","A",1
"3985","2706","A","A",1
"3986","2706","A","A",1
"3987","2706","A","A",1
"3988","2706","A","A",1
"3989","2706","A","A",1
"3990","2706","A","A",1
"3991","2706","A","A",1
"3992","2706","A","A",1
"3993","2706","A","A",1
"3994","2706","A","A",1
"3995","2706","A","A",1
"3996","2706","A","A",1
"3997","2706","A","A",1
"3998","2706","A","A",1
"3999","2706","A","A",1
"4000","2706","A","A",1
"4001","2706","A","A",1
"4002","2706","A","A",1
"4003","2706","A","A",1
"4004","2706","A","A",1
"4005","2706","A","A",1
"4006","2706","A","A",1
"4007","2706","A","A",1
"4008","2706","A","A",1
"4009","2706","A","A",1
"4010","2706","A","A",1
"4011","2706","A","A",1
"4012","2706","A","A",1
"4013","2706","A","A",1
"4014","2706","A","A",1
"4015","2706","A","A",1
"4016","2706","A","A",1
"4017","2706","A","A",1
"4018","2706","A","A",1
"4019","2706","A","A",1
"4020","2706","A","A",1
"4021","2706","A","A",1
"4022","2706","A","A",1
"4023","2706","A","A",1
"4024","2706","A","A",1
"4025","2706","A","A",1
"4026","2706","A","A",1
"4027","2706","A","A",1
"4028","2706","A","A",1
"4029","2706","A","A",1
